monthly_income,monthly_expenses,existing_debt_payment,credit_score,age,debt_to_income_ratio,max_affordable_loan
89781.52,52028.0,15492.49,746.0,63,0.752,427616.38
76878.43,46255.19,6560.08,700.0,56,0.687,454963.71
17099.17,12434.23,1349.21,614.0,60,0.806,64168.36
127769.86,68430.77,3153.06,585.0,51,0.56,870380.07
58406.37,38730.91,1259.13,703.0,34,0.685,382690.1
38062.9,24839.06,4625.77,622.0,32,0.774,159698.75
24822.82,8862.48,778.63,764.0,38,0.388,273958.36
54499.55,42016.29,1847.94,559.0,18,0.805,161033.69
56814.83,19144.03,4822.95,785.0,62,0.422,554018.77
62566.14,43020.79,6783.83,684.0,55,0.796,259302.65
52555.1,16945.81,5667.96,612.0,51,0.43,502308.29
75830.63,48545.67,3130.4,644.0,46,0.681,414342.86
50309.25,41720.82,5572.52,664.0,19,0.94,55448.29
15000.0,7770.8,613.95,719.0,37,0.559,109508.13
56265.96,28782.66,5538.5,582.0,59,0.61,428427.11
15000.0,9623.49,2791.58,603.0,67,0.828,45946.0
68844.27,34462.79,7666.03,654.0,61,0.612,490699.03
35517.49,29221.73,4170.94,678.0,68,0.94,38135.1
64084.01,37093.67,2351.07,737.0,30,0.616,400764.58
92851.87,46609.28,4374.01,702.0,25,0.549,852585.44
36281.28,17014.37,3024.87,649.0,40,0.552,354048.5
86531.41,35482.87,16240.28,699.0,65,0.598,585419.79
49165.26,22411.33,2503.88,693.0,28,0.507,402866.6
103829.87,51644.87,9936.73,660.0,40,0.593,691877.12
50871.18,24258.13,4781.21,689.0,69,0.571,369556.35
38987.68,17594.11,516.16,508.0,53,0.465,383739.39
77180.96,66748.12,1225.42,755.0,45,0.881,157708.72
49105.26,19420.43,6577.49,724.0,34,0.529,533574.99
38963.76,22287.07,4528.44,800.0,25,0.688,282934.34
48054.0,30700.65,2968.06,615.0,18,0.701,269772.32
58884.84,37952.23,1649.68,726.0,46,0.673,382336.72
93554.5,50632.53,2423.35,528.0,69,0.567,717453.51
15000.0,7708.42,126.48,539.0,20,0.522,111326.77
60577.02,37420.37,5367.27,661.0,30,0.706,282363.08
75622.59,44615.68,1182.22,634.0,50,0.606,531323.32
64836.21,33141.43,1558.23,764.0,40,0.535,500219.08
92746.63,29281.8,5126.66,774.0,40,0.371,1043890.26
58141.37,27896.89,8044.85,783.0,51,0.618,464757.39
55386.21,20936.96,4131.61,728.0,43,0.453,592006.65
74808.24,33658.18,10322.19,731.0,22,0.588,660882.24
62482.85,34676.95,6446.24,577.0,25,0.658,350670.63
50239.78,30335.3,7104.59,792.0,34,0.745,294335.63
72903.6,59567.19,1190.37,780.0,42,0.833,220038.72
43686.79,20506.1,1680.64,570.0,40,0.508,394320.71
44720.57,29792.57,2474.23,717.0,45,0.722,235777.87
46800.15,27887.93,1625.41,636.0,51,0.631,338358.73
93826.73,69844.58,13065.78,828.0,25,0.884,202219.25
15000.0,9546.51,666.28,602.0,60,0.681,89676.39
69889.97,27867.07,8418.66,687.0,36,0.519,642729.77
60856.8,17742.38,3381.57,695.0,30,0.347,666896.97
17978.24,10727.42,495.55,676.0,43,0.624,150059.15
67743.17,31888.9,3365.07,850.0,56,0.52,650341.64
71893.8,28969.82,10520.93,815.0,68,0.549,697509.96
74740.98,26896.54,6759.31,549.0,23,0.45,722978.6
15000.0,8612.19,362.81,719.0,30,0.598,98709.42
94159.74,73082.66,10558.14,679.0,66,0.888,209898.6
41556.58,20308.67,3459.51,747.0,69,0.572,297948.45
77164.19,49272.47,4152.33,697.0,40,0.692,418537.57
78526.84,41985.17,4012.83,615.0,53,0.586,584865.27
38082.57,13579.97,3734.92,597.0,60,0.455,358460.64
76511.5,50514.55,4280.3,648.0,34,0.716,410632.12
50362.67,19429.73,4658.89,670.0,18,0.478,364453.3
15000.0,8298.66,734.27,696.0,60,0.602,94096.74
89193.55,44487.24,7115.4,634.0,68,0.579,707588.15
40623.88,27785.17,2095.54,816.0,30,0.736,209883.7
38637.66,15118.04,6463.21,723.0,45,0.559,330831.03
49923.35,30384.87,6333.16,750.0,31,0.735,262512.22
66805.92,28327.74,847.31,669.0,65,0.437,613376.86
58568.24,27722.35,5171.54,597.0,31,0.562,384256.47
73701.67,14740.33,143.19,751.0,24,0.202,1209208.81
26512.77,22902.12,1790.55,601.0,54,0.931,29176.49
41440.34,26214.48,3054.04,518.0,58,0.706,202051.35
57100.07,24832.7,1081.65,725.0,60,0.454,579746.48
107447.18,40969.79,10995.8,620.0,35,0.484,862073.24
57154.69,27185.78,5851.46,653.0,58,0.578,410819.69
87130.56,57291.12,8734.64,736.0,26,0.758,440248.34
60963.88,16227.81,5762.05,606.0,55,0.361,688565.05
47908.53,25332.23,4126.95,552.0,37,0.615,297681.18
53831.89,43905.09,5011.19,778.0,38,0.909,99567.67
55789.51,21194.88,542.91,675.0,55,0.39,705323.69
75091.14,42205.56,9722.72,781.0,53,0.692,451325.43
94365.28,83088.3,7040.23,730.0,42,0.955,96928.66
68992.02,44487.62,977.65,732.0,60,0.659,459890.38
89676.94,51016.19,6522.0,693.0,19,0.642,575610.06
35880.26,22460.88,1869.67,693.0,61,0.678,220955.6
49634.24,24314.33,1643.47,771.0,47,0.523,562883.46
41892.44,31207.55,8483.31,745.0,25,0.947,47775.08
67861.11,33258.77,5299.65,633.0,42,0.568,446054.23
51026.04,13068.93,2028.34,719.0,47,0.296,574025.31
78244.32,38441.79,955.66,630.0,47,0.504,667369.83
36724.96,14873.23,2556.35,655.0,30,0.475,422886.82
61075.77,31015.55,2767.24,725.0,48,0.553,522514.87
77171.45,39445.21,4014.55,629.0,49,0.563,552638.26
15000.0,10944.2,812.81,692.0,53,0.784,71820.85
113040.78,73961.9,3725.24,710.0,58,0.687,724987.41
52921.2,31196.51,3855.25,653.0,46,0.662,310320.71
15000.0,8243.37,78.0,738.0,65,0.555,119080.94
63952.35,25016.32,2076.77,645.0,51,0.424,721728.34
60836.09,13555.72,2143.27,755.0,36,0.258,782546.41
57952.64,32857.64,1404.81,690.0,43,0.591,413053.21
84779.78,56734.3,4520.52,694.0,22,0.723,438657.1
78686.12,41998.71,8994.28,608.0,37,0.648,456760.93
67446.9,31684.66,5413.91,661.0,31,0.55,496731.01
71253.89,44154.28,2810.98,696.0,60,0.659,463550.92
57391.04,30847.69,2207.75,762.0,46,0.576,475115.83
104387.27,83808.53,15642.09,654.0,20,0.953,90435.13
23020.1,16917.68,699.53,762.0,37,0.765,83096.59
63491.29,44058.27,867.74,620.0,42,0.708,360073.67
61625.62,40898.46,9269.53,707.0,58,0.814,171877.26
80332.01,28636.34,7710.85,639.0,22,0.452,801936.82
38903.65,25265.94,5653.94,804.0,46,0.795,193133.74
16408.18,9950.73,971.16,789.0,67,0.666,116834.44
63920.58,40970.77,1513.55,703.0,58,0.665,384317.31
67030.76,41819.92,4726.85,637.0,58,0.694,343182.78
97239.99,60085.99,1982.23,559.0,19,0.638,580492.03
28240.95,25416.85,339.8,710.0,23,0.912,51404.71
88867.34,47861.48,7731.51,697.0,53,0.626,648903.46
119185.36,82291.6,9536.48,749.0,18,0.77,521914.94
50555.88,24234.04,5820.62,563.0,48,0.594,378436.01
27726.44,18537.8,3180.27,691.0,44,0.783,95784.72
49825.64,34424.43,2510.81,714.0,62,0.741,225543.01
60350.12,36491.54,7275.52,608.0,54,0.725,272259.99
74094.7,59304.44,235.36,689.0,63,0.804,295819.23
45215.13,18870.92,2584.47,622.0,63,0.475,425723.89
98879.96,47157.52,1055.73,614.0,36,0.488,1096489.05
32136.69,18698.96,7083.62,638.0,18,0.802,121384.08
16519.87,11268.55,1017.62,659.0,48,0.744,70512.1
87667.76,50576.8,5142.27,779.0,35,0.636,678829.79
15000.0,11142.96,2021.44,654.0,24,0.878,30496.21
54896.76,24744.52,1367.05,612.0,66,0.476,478010.02
137942.03,52268.06,5386.97,745.0,49,0.418,1509045.99
59698.91,35593.64,1627.46,762.0,52,0.623,444842.25
31980.81,17219.2,824.11,746.0,49,0.564,269999.2
58565.06,36979.71,5523.62,790.0,18,0.726,319905.9
58729.98,32060.09,6226.67,695.0,50,0.652,338332.09
64016.25,31943.92,7663.42,692.0,29,0.619,446561.35
76556.57,41245.57,1341.41,624.0,62,0.556,611529.16
34022.22,18859.45,1623.21,792.0,41,0.602,287141.06
102188.7,51528.94,10573.3,673.0,21,0.608,690112.81
66127.86,34355.42,4712.93,656.0,32,0.591,350142.96
78169.85,38261.09,1720.94,649.0,49,0.511,754386.6
44296.27,30055.01,9349.76,731.0,41,0.89,97042.45
92159.55,53369.89,4820.98,687.0,40,0.631,536731.64
53573.69,47600.91,2295.64,695.0,42,0.931,57464.8
66938.81,38429.95,1166.38,654.0,66,0.592,519774.55
36672.35,17139.61,1069.17,664.0,43,0.497,321464.26
35076.71,31569.04,1785.07,668.0,38,0.951,26606.09
77205.13,47252.93,2150.33,794.0,23,0.64,485500.01
48909.83,34164.43,541.86,536.0,39,0.71,229394.01
38654.42,24693.04,1754.66,716.0,62,0.684,209693.12
43920.42,28260.66,1650.27,767.0,56,0.681,255743.68
77473.83,48835.48,7827.2,533.0,54,0.731,342770.28
44274.05,17031.67,2140.29,674.0,28,0.433,501265.17
57058.63,34527.85,330.87,759.0,54,0.611,448721.94
60375.69,21208.22,3110.79,620.0,47,0.403,641858.34
15000.0,7857.68,599.95,701.0,48,0.564,137488.29
23221.84,10244.49,2994.38,605.0,50,0.57,155883.84
68406.95,41291.84,8341.72,683.0,62,0.726,339292.0
41574.27,24949.5,2932.76,782.0,29,0.671,249623.47
86418.12,53766.93,8017.08,816.0,44,0.715,481569.7
84170.18,49920.87,11727.91,700.0,31,0.732,412487.59
77979.22,35790.6,9087.32,578.0,18,0.576,523363.74
105494.29,53891.71,14526.76,655.0,62,0.649,636819.59
57922.77,39854.31,3677.32,535.0,67,0.752,251404.12
76222.05,54131.26,4444.28,656.0,66,0.768,311716.94
45389.98,17156.62,1570.44,757.0,25,0.413,361410.45
121309.25,38862.73,2246.81,571.0,25,0.339,1442280.54
109590.84,48325.9,15306.53,663.0,57,0.581,869669.17
60297.01,42616.79,2237.2,615.0,46,0.744,233728.46
69664.66,51010.73,1423.58,823.0,43,0.753,395152.61
93982.44,38654.34,10776.08,712.0,43,0.526,805422.38
56321.51,33573.05,6548.49,748.0,66,0.712,338631.01
43584.4,35964.31,1617.69,703.0,37,0.862,111122.71
81849.74,50116.33,14302.61,741.0,61,0.787,313342.62
61960.98,47290.2,4004.77,766.0,60,0.828,212816.23
64574.86,45190.07,6027.75,683.0,66,0.793,230212.98
39143.22,16184.55,445.93,638.0,69,0.425,390735.2
17058.2,8895.9,396.48,605.0,24,0.545,112778.56
65903.56,36590.52,9942.03,821.0,49,0.706,373261.19
82624.05,46733.82,2692.77,746.0,59,0.598,551561.12
54354.83,37366.19,969.75,502.0,66,0.705,255615.66
95910.74,58630.49,12012.83,660.0,35,0.737,475256.9
42402.09,8480.42,275.33,713.0,39,0.206,627667.05
33632.39,11874.72,1573.29,814.0,46,0.4,436491.69
58319.24,12940.62,1504.06,592.0,49,0.248,896895.27
57935.19,33388.32,1030.39,714.0,66,0.594,431789.79
79249.22,46445.84,315.93,648.0,37,0.59,581250.04
40625.93,24070.2,3452.12,584.0,48,0.677,207845.26
94202.36,38261.3,7833.74,788.0,60,0.489,759437.49
109172.92,71084.85,14658.47,603.0,58,0.785,408498.15
59021.4,38802.99,3670.08,758.0,25,0.72,337645.77
91242.76,33005.03,6236.21,552.0,60,0.43,863906.0
33587.57,11087.07,2657.62,641.0,53,0.409,321882.29
86880.54,47782.58,9116.25,726.0,68,0.655,506633.31
86181.91,70562.93,4962.21,737.0,25,0.876,175499.4
81585.93,65673.53,9335.33,715.0,26,0.919,120872.23
59610.92,37823.77,3829.92,759.0,31,0.699,308863.04
15000.0,6607.51,251.7,657.0,63,0.457,162275.73
43956.82,30023.67,4694.35,791.0,50,0.79,193918.46
44352.1,21383.76,4933.51,709.0,32,0.593,368580.18
35543.63,15457.0,1676.59,739.0,47,0.482,391705.8
63056.08,14402.32,1958.33,709.0,47,0.259,831392.51
49525.91,27999.84,3500.4,719.0,57,0.636,363817.22
39384.7,17940.51,3839.94,600.0,48,0.553,294417.95
33530.0,18926.49,5348.63,605.0,22,0.724,155498.0
42112.18,8637.05,6083.71,637.0,36,0.35,472827.37
88037.48,50663.28,2117.95,721.0,65,0.6,603613.8
43474.37,8694.87,4143.01,633.0,59,0.295,530778.19
47126.53,33610.22,9258.99,656.0,28,0.91,75075.21
48582.56,30523.63,931.02,674.0,54,0.647,330398.75
68474.84,34798.93,5166.28,793.0,27,0.584,544788.81
71406.24,45300.69,3147.15,728.0,65,0.678,406889.76
15000.0,6049.33,699.28,563.0,53,0.45,147441.8
85540.88,47976.14,11882.57,693.0,50,0.7,427595.69
95909.2,64183.98,11811.81,656.0,41,0.792,350748.72
33745.34,6749.07,3179.17,662.0,32,0.294,455107.82
35692.54,17236.51,1282.51,680.0,46,0.519,337384.48
48743.67,26643.45,3207.06,770.0,56,0.612,411604.11
41099.9,21394.8,5550.15,615.0,44,0.656,255412.87
65598.17,50416.48,5253.86,696.0,37,0.849,184254.76
15000.0,5721.22,737.58,703.0,53,0.431,182505.42
32051.81,14642.1,1546.14,662.0,31,0.505,260794.46
98479.93,25862.76,303.41,629.0,54,0.266,1366548.19
36794.5,28572.51,4514.36,620.0,66,0.899,65369.47
91085.71,46732.11,7438.65,646.0,53,0.595,513754.14
68883.45,33356.03,1043.11,739.0,54,0.499,754779.36
15000.0,8131.91,379.88,651.0,41,0.567,106126.07
75883.23,48977.72,4769.67,672.0,66,0.708,513401.55
57058.32,34355.07,2155.03,587.0,60,0.64,354961.11
48613.32,43751.99,3788.31,642.0,53,0.978,17164.78
66123.93,40870.56,6737.27,698.0,46,0.72,367482.4
71865.84,34510.92,4055.8,547.0,32,0.537,528591.15
77689.8,36187.63,997.82,764.0,56,0.479,781658.67
89456.32,43930.76,586.9,633.0,22,0.498,833326.81
70203.4,22796.76,8444.48,821.0,63,0.445,782809.87
25609.15,14238.16,1154.03,714.0,50,0.601,189885.57
48158.86,32147.02,4251.27,533.0,56,0.756,182671.87
133576.21,61177.3,17614.95,702.0,62,0.59,791726.85
78112.28,33501.81,6208.2,655.0,62,0.508,711496.09
119232.18,92690.12,11086.43,703.0,18,0.87,301012.65
94885.85,31884.26,6359.65,809.0,64,0.403,1347678.38
66045.05,15839.4,538.87,736.0,51,0.248,1013737.94
67535.18,25465.13,9861.79,662.0,57,0.523,518561.97
59085.5,18844.44,3578.74,568.0,25,0.38,489198.63
16554.88,10064.28,404.92,750.0,41,0.632,88678.59
60451.18,29977.4,1656.21,721.0,63,0.523,539999.52
90266.86,46672.21,2083.27,773.0,40,0.54,850507.16
45009.0,32538.81,1770.62,669.0,53,0.762,200913.7
70298.82,31374.35,1576.45,704.0,30,0.469,711416.34
81289.78,54160.4,5213.38,660.0,54,0.73,446868.84
37257.99,28938.22,1310.0,687.0,63,0.812,132809.11
48717.43,23464.78,1994.03,559.0,35,0.523,351177.01
34552.21,22823.58,2149.42,705.0,27,0.723,166899.38
39445.86,20264.42,4673.1,711.0,21,0.632,281121.08
27809.87,19150.28,1406.07,640.0,24,0.739,130759.27
37488.79,11781.85,278.0,729.0,53,0.322,474674.97
95486.39,28948.91,4081.45,750.0,39,0.346,1131651.61
37113.07,18234.02,4990.8,792.0,60,0.626,246718.53
63161.48,26316.94,7178.61,598.0,60,0.53,594378.1
47428.28,22409.56,5912.85,734.0,29,0.597,326166.47
89471.65,46263.2,8742.36,787.0,41,0.615,631437.05
92779.06,61048.81,3129.08,652.0,64,0.692,511974.11
81601.75,39891.09,5831.11,792.0,54,0.56,726004.11
67653.36,28848.8,3004.93,622.0,25,0.471,639255.25
54223.51,26963.89,8011.79,686.0,37,0.645,294471.45
30203.13,13127.13,5025.92,542.0,60,0.601,205734.06
108588.22,44510.22,22504.98,531.0,35,0.617,754460.91
41008.17,12632.46,2875.54,556.0,42,0.378,435563.13
76591.16,42923.35,6121.24,793.0,67,0.64,649729.42
86489.14,40191.0,12834.07,618.0,40,0.613,664990.99
46117.99,32049.32,312.9,618.0,55,0.702,231356.92
85950.31,28612.05,6970.35,713.0,35,0.414,885845.11
79105.33,37075.68,13884.17,621.0,68,0.644,440900.65
103199.1,84823.06,6498.34,776.0,63,0.885,230825.51
48266.34,19743.76,1739.96,829.0,28,0.445,554088.49
27853.4,14331.13,975.13,502.0,56,0.55,224218.89
47362.76,17411.66,1652.3,722.0,31,0.403,527748.77
65221.34,22679.8,10023.75,515.0,65,0.501,484913.07
61455.32,48064.0,1240.27,571.0,39,0.802,227485.72
50164.05,28877.23,2441.43,718.0,62,0.624,310215.49
15000.0,8550.78,1480.25,605.0,55,0.669,89545.43
71762.07,21209.47,734.53,701.0,32,0.306,937566.61
109308.61,66001.77,4815.66,682.0,22,0.648,708421.16
71606.28,51815.26,10818.37,548.0,66,0.875,144423.24
75228.39,54346.61,1326.26,733.0,22,0.74,412189.35
74311.13,48320.81,2336.07,704.0,67,0.682,451600.65
69926.17,26612.3,4516.67,683.0,59,0.445,736939.99
83291.65,49722.49,5913.2,628.0,36,0.668,518679.19
69884.34,45434.45,3057.69,711.0,51,0.694,341148.2
52183.07,14654.75,4557.7,576.0,33,0.368,498600.42
40100.28,15310.61,4386.27,599.0,38,0.491,323401.13
53775.66,36740.8,6974.65,706.0,62,0.813,187329.06
67853.24,46235.66,3454.23,762.0,49,0.732,319176.52
52097.93,16552.16,4310.65,642.0,36,0.4,509400.93
67858.47,45414.5,6583.49,717.0,41,0.766,288975.15
70978.75,40052.99,4295.47,696.0,52,0.625,536583.02
80829.49,53925.5,6295.91,713.0,35,0.745,419095.38
92069.87,41875.39,5672.64,625.0,31,0.516,828135.58
61950.19,40067.99,4523.15,668.0,39,0.72,330908.11
27305.59,18474.26,1446.75,677.0,56,0.73,133795.04
51372.4,25547.48,6053.73,800.0,47,0.615,398703.35
61101.56,33768.57,3669.43,592.0,29,0.613,405017.36
15000.0,6790.83,522.58,568.0,66,0.488,130576.43
94716.61,75559.78,21729.82,850.0,29,1.027,0.0
63559.45,33811.03,2151.26,705.0,47,0.566,494574.51
69533.82,28626.82,3502.42,724.0,20,0.462,561985.19
94138.16,41668.01,1754.03,731.0,57,0.461,1021090.85
44246.43,25176.91,4934.96,742.0,49,0.681,270267.03
74351.05,49294.72,3758.33,752.0,44,0.714,340783.23
57253.4,20017.27,2648.76,742.0,45,0.396,701735.26
55397.83,45822.26,5633.39,770.0,35,0.929,78716.9
40695.19,24266.59,402.06,693.0,42,0.606,249103.49
101640.08,63013.64,1489.44,766.0,32,0.635,838593.59
50612.5,27099.02,8035.9,831.0,68,0.694,307973.75
77486.61,42841.48,11074.9,696.0,62,0.696,531988.78
15000.0,7916.36,1307.84,718.0,65,0.615,119972.61
89499.71,62888.71,7807.98,634.0,44,0.79,383826.22
86305.28,47365.26,2762.05,667.0,32,0.581,654240.6
62435.85,41523.43,3099.35,708.0,47,0.715,336428.34
54326.44,26344.13,3349.09,649.0,28,0.547,466666.03
70000.0,40554.23,4983.24,687.0,62,0.651,460576.32
117219.77,50335.57,6462.69,707.0,31,0.485,1192483.31
15919.08,11660.4,1172.67,802.0,62,0.806,60180.4
79550.68,33804.1,12912.25,611.0,45,0.587,470598.49
37209.57,18651.41,467.68,714.0,25,0.514,321114.96
59502.04,29915.0,3858.75,632.0,28,0.568,472647.38
53803.0,26735.1,4268.83,741.0,31,0.576,447413.52
49292.04,32452.62,779.1,748.0,68,0.674,365753.81
59738.37,30018.61,1853.0,814.0,64,0.534,532271.54
31645.72,24021.91,3301.15,646.0,39,0.863,79684.9
85729.51,36626.11,6376.02,692.0,42,0.502,836288.32
15146.41,8715.35,669.87,744.0,27,0.62,114398.99
73494.11,31869.41,1723.62,733.0,53,0.457,690880.72
51836.6,31783.4,7336.99,481.0,56,0.755,208585.02
30726.88,16826.27,1356.49,625.0,41,0.592,197669.29
65059.58,34269.53,1320.21,726.0,23,0.547,527341.42
21076.22,15349.21,394.42,663.0,50,0.747,94118.77
60992.85,27559.54,2750.0,745.0,39,0.497,570960.71
24428.08,15584.56,515.34,763.0,37,0.659,135154.88
71531.8,31091.73,6156.51,663.0,28,0.521,612709.12
36891.07,20913.65,769.64,728.0,68,0.588,288709.88
48725.15,18060.64,5254.63,796.0,52,0.479,509054.66
67348.73,30348.85,9315.7,761.0,52,0.589,516634.92
40686.45,21876.23,2095.89,618.0,18,0.589,348109.57
58550.9,48140.4,100.5,665.0,59,0.824,188637.11
22154.24,12519.82,1671.29,682.0,43,0.641,138546.35
75771.89,60481.14,7872.06,605.0,31,0.902,131846.46
104122.85,60708.67,11660.9,766.0,66,0.695,570819.46
129805.22,63856.04,18079.58,628.0,19,0.631,919318.17
62279.2,48634.05,8423.25,672.0,63,0.916,99076.59
79705.1,49062.69,4168.12,766.0,22,0.668,590435.53
15484.36,7023.58,737.17,644.0,56,0.501,150412.49
97568.36,60549.53,1362.66,653.0,32,0.635,730692.13
79405.71,40188.09,9395.66,707.0,38,0.624,431766.25
47901.66,12054.21,6186.06,647.0,46,0.381,472597.25
90929.52,62777.37,8522.45,803.0,68,0.784,412937.57
53638.1,38310.48,842.53,607.0,38,0.73,235407.52
48549.37,40086.79,6708.98,496.0,55,0.964,32154.43
71883.37,44087.62,11370.76,747.0,69,0.772,304209.62
33416.14,17132.17,1953.32,651.0,53,0.571,283781.43
85540.62,57761.17,5526.38,615.0,31,0.74,405012.29
33600.25,22763.27,4503.62,711.0,50,0.812,116308.57
33748.63,26855.21,3517.56,714.0,40,0.9,58289.29
37257.76,20242.36,2691.0,619.0,25,0.616,257382.54
78987.5,41481.33,1560.68,775.0,37,0.545,682347.14
44580.62,19734.43,1074.08,749.0,55,0.467,415477.54
26300.11,16585.35,3607.83,838.0,64,0.768,105277.04
44858.0,14254.11,3172.77,643.0,55,0.388,490121.55
59198.94,39450.95,2971.33,693.0,64,0.717,337485.04
30475.69,19448.83,927.92,699.0,18,0.669,191012.4
31207.97,19903.21,229.89,654.0,59,0.645,211708.74
112782.41,64368.73,9631.61,712.0,21,0.656,710339.66
38485.86,30016.92,873.06,718.0,31,0.803,130217.17
51923.94,35349.77,2213.14,718.0,39,0.723,287599.33
50819.07,23322.83,2707.45,654.0,29,0.512,431605.13
49466.08,22834.69,3768.07,663.0,42,0.538,412327.63
75533.67,31576.77,3004.46,635.0,69,0.458,773571.54
83703.57,52958.62,570.05,620.0,65,0.64,565062.46
52351.14,20939.36,7903.57,675.0,69,0.551,429546.18
29088.04,20725.49,3348.76,801.0,24,0.828,107109.15
91861.01,68753.0,1414.87,843.0,24,0.764,460630.14
57616.47,24092.19,3589.49,785.0,56,0.48,614385.55
103258.05,53918.02,996.7,643.0,23,0.532,971022.3
15000.0,8287.4,1446.88,713.0,36,0.649,103436.23
64885.08,44290.39,1576.51,516.0,64,0.707,363207.57
107965.16,85443.79,11826.12,668.0,40,0.901,166566.15
51168.4,15206.03,6319.8,649.0,27,0.421,478904.63
54362.66,27304.89,9155.72,830.0,61,0.671,340634.22
67387.79,34374.34,3144.35,701.0,25,0.557,491142.8
46030.1,15645.61,7024.1,684.0,53,0.492,502204.49
52198.2,24910.73,10088.96,675.0,24,0.671,360505.5
51554.62,31663.06,1609.37,657.0,20,0.645,350885.76
44314.48,22520.54,1114.79,723.0,25,0.533,399967.55
90721.41,28877.25,7346.25,627.0,30,0.399,855400.3
71526.95,64374.26,1283.8,724.0,48,0.918,114888.0
66265.71,39091.91,9156.73,795.0,30,0.728,357299.87
80214.28,45461.77,2781.68,689.0,43,0.601,633889.42
53391.1,20572.18,6960.2,655.0,65,0.516,441022.1
40644.9,23944.15,5294.41,674.0,65,0.719,218061.87
44934.39,23607.09,2146.28,776.0,19,0.573,408348.55
60044.58,16015.18,6315.91,691.0,20,0.372,753041.14
33519.71,13054.64,3829.45,631.0,32,0.504,296540.61
47493.47,31784.48,5768.27,745.0,66,0.791,214022.99
47097.08,39637.03,815.16,623.0,19,0.859,105885.64
113113.91,68442.38,13315.63,661.0,34,0.723,577573.64
15000.0,10731.94,2362.62,698.0,55,0.873,37033.39
55509.51,29233.34,4813.39,615.0,28,0.613,372500.27
103142.34,55389.3,3582.94,537.0,22,0.572,779428.52
63046.11,44992.66,4180.51,716.0,23,0.78,284607.15
78835.44,63022.36,941.33,505.0,20,0.811,195369.31
62495.66,46569.55,1143.49,606.0,40,0.763,294324.05
43316.67,16895.47,1756.48,742.0,49,0.431,442343.98
15000.0,8099.34,1507.2,714.0,21,0.64,111907.0
65136.39,38536.56,2744.87,667.0,64,0.634,400789.93
40609.83,20753.59,3236.69,608.0,46,0.591,301335.48
39991.61,24322.05,4057.15,646.0,34,0.71,216693.22
47525.32,31988.65,5593.97,726.0,48,0.791,183277.74
103621.54,72578.75,2284.05,669.0,52,0.722,495215.93
120120.94,96442.76,2995.69,581.0,65,0.828,451952.25
65430.2,32753.3,978.74,610.0,38,0.516,520648.11
48380.82,16710.49,5621.87,645.0,40,0.462,531423.09
30569.34,18455.79,3819.4,709.0,65,0.729,197747.7
71713.5,59706.63,9977.78,688.0,48,0.972,35804.3
104572.64,50033.16,6986.71,580.0,18,0.545,678256.24
53816.49,35143.62,4028.91,788.0,28,0.728,285608.48
15000.0,9815.43,1555.53,621.0,18,0.758,60369.99
76751.24,44417.2,6198.65,715.0,24,0.659,519297.32
84634.99,46637.16,10445.65,604.0,58,0.674,453531.76
20353.86,8375.32,1191.75,850.0,30,0.47,214298.67
